police_id,time_period,division,complaints,race,gender,age,experience
633378,4,3,1,4,1,24,869
633378,5,3,0,4,1,24,1026
633378,7,0,1,4,1,25,1319
633378,8,0,0,4,1,26,1516
633378,9,0,1,4,1,26,1675
633378,10,0,0,4,1,27,1984
633378,11,0,0,4,1,27,2049
633378,13,5,0,4,1,28,2413
633378,14,5,1,4,1,29,2595
633378,15,5,0,4,1,29,2778
633378,16,5,0,4,1,30,2958
633379,2,1,0,4,0,25,579
633379,3,1,1,4,0,25,592
633379,4,1,2,4,0,25,766
633379,5,1,0,4,0,26,1090
633379,7,5,0,4,0,27,1309
633379,8,5,0,4,0,28,1623
633379,9,5,0,4,0,28,1623
633379,10,5,0,4,0,29,1996
633379,11,5,0,4,0,29,2122
633379,12,5,0,4,0,30,2293
633379,13,5,0,4,0,30,2413
633379,14,5,0,4,0,31,2613
633379,15,5,0,4,0,31,2613
633379,16,5,0,4,0,32,2993
633379,17,5,1,4,0,32,3217
633380,2,5,0,4,1,26,579
633380,3,5,1,4,1,26,579
633380,4,5,0,4,1,27,766
633380,5,5,2,4,1,27,944
633380,6,5,0,4,1,27,944
633380,7,5,0,4,1,27,944
633380,8,5,1,4,1,29,1497
633380,9,5,0,4,1,29,1677
633380,10,5,1,4,1,29,1677
633380,11,5,0,4,1,30,2049
633380,12,5,1,4,1,31,2268
633380,13,5,0,4,1,31,2413
633380,15,0,0,4,1,32,2781
633381,2,3,0,4,1,26,579
633381,3,3,0,4,1,26,610
633381,4,3,1,4,1,27,827
633381,5,3,1,4,1,27,944
633381,6,3,1,4,1,27,944
633381,7,3,1,4,1,27,944
633381,8,3,6,4,1,28,1497
633381,9,3,1,4,1,28,1497
633381,10,3,1,4,1,30,2006
633381,11,3,0,4,1,30,2049
633381,12,3,2,4,1,30,2252
633381,13,3,1,4,1,31,2468
633381,14,3,0,4,1,31,2595
633381,15,3,0,4,1,32,2894
633381,16,3,0,4,1,32,2958
633381,17,3,0,4,1,33,3201
633383,1,2,0,4,1,24,527
633383,2,2,2,4,1,24,527
633383,3,2,0,4,1,25,730
633383,4,2,1,4,1,25,797
633383,5,2,1,4,1,25,797
633383,7,3,5,4,1,26,1296
633383,8,3,0,4,1,27,1497
633383,9,3,2,4,1,28,1829
633383,10,3,0,4,1,28,1829
633383,11,3,1,4,1,28,2049
633383,12,3,0,4,1,29,2251
633383,13,3,1,4,1,29,2413
633383,14,3,0,4,1,30,2615
633383,15,3,0,4,1,30,2615
633383,16,3,0,4,1,31,3026
633384,2,5,0,1,1,24,579
633384,3,5,3,1,1,24,652
633384,4,5,1,1,1,25,766
633384,6,4,0,1,1,26,1234
633384,7,4,2,1,1,26,1234
633384,9,0,1,1,1,27,1682
633385,2,0,0,4,1,30,580
633385,3,0,1,4,1,30,580
633385,4,0,0,4,1,31,766
633385,5,0,0,4,1,31,766
633385,6,0,2,4,1,31,766
633385,7,0,2,4,1,31,766
633385,8,0,0,4,1,33,1590
633385,9,0,0,4,1,33,1738
633385,10,0,0,4,1,33,1738
633385,11,0,2,4,1,34,2049
633385,12,0,2,4,1,35,2267
633385,13,0,0,4,1,35,2413
633385,14,0,0,4,1,36,2613
633385,15,0,0,4,1,36,2772
633385,16,0,0,4,1,37,2991
633387,2,1,2,4,1,28,579
633387,3,1,2,4,1,28,592
633387,4,1,1,4,1,29,766
633387,5,1,2,4,1,29,766
633387,7,5,2,4,1,30,1309
633387,9,0,1,4,1,31,1682
633387,10,0,0,4,1,31,1682
633388,2,4,0,4,1,39,579
633388,3,4,1,4,1,40,624
633388,4,4,0,4,1,40,919
633388,5,4,0,4,1,40,919
633388,11,6,0,4,1,44,887
633388,12,6,2,4,1,44,1007
633388,13,6,0,4,1,44,1148
633389,2,4,0,4,1,29,579
633389,3,4,0,4,1,29,734
633389,4,4,1,4,1,29,820
633389,5,4,1,4,1,30,1100
633389,7,6,2,4,1,31,1450
633389,11,6,2,4,1,33,2049
633389,12,6,2,4,1,33,2253
633389,13,6,0,4,1,34,2549
633389,14,6,1,4,1,35,2692
633389,16,3,0,4,1,35,2988
633390,1,1,0,4,1,25,559
633390,2,1,0,4,1,25,559
633390,3,1,0,4,1,26,591
633390,4,1,0,4,1,26,854
633390,5,1,0,4,1,26,854
633390,7,0,0,4,1,28,1319
633390,9,3,0,4,1,29,1682
633390,10,3,1,4,1,29,1682
633390,11,3,0,4,1,30,2049
633390,12,3,1,4,1,30,2278
633390,13,3,1,4,1,31,2413
633390,14,3,1,4,1,31,2610
633390,15,3,1,4,1,32,2776
633390,16,3,0,4,1,32,3081
633390,17,3,0,4,1,32,3081
633391,2,2,0,4,1,35,580
633391,3,2,0,4,1,35,591
633391,4,2,1,4,1,35,872
633391,5,2,0,4,1,36,961
633391,7,1,0,4,1,37,1461
633391,8,1,0,4,1,37,1497
633391,9,1,0,4,1,37,1497
633391,10,1,0,4,1,38,1884
633391,12,2,2,4,1,39,2360
633391,13,2,0,4,1,40,2413
633391,14,2,1,4,1,40,2609
633391,15,2,1,4,1,41,2770
633391,16,2,0,4,1,41,2984
633391,17,2,1,4,1,41,2984
633392,2,3,1,4,1,30,579
633392,3,3,1,4,1,30,592
633392,5,2,0,4,1,31,944
633392,6,2,1,4,1,31,944
633392,7,2,0,4,1,33,1466
633392,8,2,1,4,1,33,1513
633392,9,2,0,4,1,33,1513
633392,12,2,1,4,1,35,2279
633392,14,6,0,4,1,36,2631
633392,15,6,0,4,1,36,2631
633392,16,6,0,4,1,37,2994
633393,1,1,0,4,1,23,527
633393,2,1,2,4,1,23,527
633393,3,1,0,4,1,23,699
633393,4,1,2,4,1,24,904
633393,5,1,2,4,1,24,1072
633519,2,4,0,4,1,24,579
633519,3,4,0,4,1,25,736
633519,4,4,2,4,1,25,775
633519,5,4,0,4,1,25,961
633519,7,1,0,4,1,27,1450
633519,8,1,0,4,1,27,1497
633519,9,1,2,4,1,27,1675
633519,10,1,0,4,1,28,1909
633519,11,1,0,4,1,29,2191
633519,12,1,0,4,1,29,2280
633519,13,1,0,4,1,29,2413
633519,14,1,0,4,1,30,2610
633519,16,4,0,4,1,31,2958
635484,2,3,0,4,1,24,565
635484,3,3,2,4,1,24,684
635484,4,3,1,4,1,25,751
635484,5,3,0,4,1,25,751
635484,6,3,0,4,1,26,1217
635484,7,3,3,4,1,26,1334
635484,8,3,0,4,1,27,1482
635484,9,3,0,4,1,27,1660
635484,10,3,1,4,1,27,1660
635484,11,3,0,4,1,28,2034
635484,13,6,0,4,1,29,2436
635484,15,7,0,4,1,30,2763
635484,16,7,0,4,1,31,2943
642287,15,1,0,4,1,29,362
642287,16,1,6,4,1,30,542
642287,17,1,6,4,1,30,717
643208,1,4,0,1,1,24,295
643208,2,4,0,1,1,24,295
643208,3,4,1,1,1,24,344
643208,4,4,2,1,1,24,506
643208,5,4,3,1,1,25,730
643208,7,0,1,1,1,26,1191
643208,8,0,5,1,1,26,1237
643208,9,0,0,1,1,26,1237
643208,10,0,1,1,1,26,1237
643208,13,7,1,1,1,29,2268
643208,15,4,0,1,1,30,2642
643208,16,4,0,1,1,30,2698
646690,2,1,1,4,1,33,503
646690,3,1,0,4,1,33,534
646690,4,1,2,4,1,33,690
646690,5,1,0,4,1,33,690
646691,2,5,0,4,0,28,503
646691,3,5,0,4,0,28,515
646691,4,5,0,4,0,28,690
646691,6,0,0,4,0,29,1076
646691,7,0,1,4,0,30,1375
646691,8,0,0,4,0,30,1421
648796,1,1,0,4,1,27,476
648796,2,1,0,4,1,27,476
648796,3,1,0,4,1,27,499
648796,4,1,0,4,1,27,674
648796,6,0,0,4,1,28,1156
648796,7,0,0,4,1,28,1156
648796,8,0,0,4,1,29,1405
648796,9,0,0,4,1,30,1741
648796,10,0,0,4,1,30,1913
648796,12,2,0,4,1,31,2241
648796,13,2,0,4,1,32,2328
648796,14,2,0,4,1,32,2640
648796,15,2,0,4,1,32,2640
648796,16,2,0,4,1,33,2902
648797,2,3,2,4,1,34,487
648797,3,3,0,4,1,34,547
648797,4,3,0,4,1,34,674
648797,5,3,3,4,1,35,950
648797,6,3,0,4,1,35,950
648797,7,3,0,4,1,36,1260
648797,8,3,1,4,1,37,1558
648797,9,3,0,4,1,37,1591
648797,10,3,0,4,1,37,1843
648797,11,3,2,4,1,38,1957
648797,12,3,0,4,1,38,2226
648797,13,3,1,4,1,39,2436
648797,14,3,1,4,1,39,2518
648797,15,3,0,4,1,40,2759
648797,16,3,0,4,1,40,2896
648798,2,0,0,4,1,23,487
648798,3,0,0,4,1,23,616
648798,4,0,1,4,1,24,728
648798,5,0,2,4,1,24,869
648799,2,2,0,4,1,24,488
648799,3,2,0,4,1,24,499
648799,4,2,0,4,1,25,674
648799,5,2,0,4,1,26,896
648799,7,0,0,4,1,27,1375
648800,2,5,5,4,1,26,487
648800,3,5,2,4,1,26,519
648800,4,5,1,4,1,27,729
648800,5,5,0,4,1,27,889
648800,7,6,3,4,1,28,1358
648800,11,6,0,4,1,30,1957
648800,12,6,1,4,1,31,2254
648800,13,6,1,4,1,31,2321
648800,14,6,0,4,1,32,2532
651077,2,5,3,4,1,25,472
651077,3,5,1,4,1,25,485
651077,5,2,0,4,1,26,837
651077,6,2,1,4,1,26,837
651078,1,3,0,3,1,28,420
651078,2,3,0,3,1,28,420
651078,3,3,0,3,1,28,531
651078,4,3,3,3,1,29,819
651078,5,3,0,3,1,29,819
651078,6,3,2,3,1,29,1066
651078,7,3,1,3,1,29,1066
651078,8,3,0,3,1,30,1390
651078,9,3,0,3,1,31,1619
651078,10,3,0,3,1,31,1828
651078,11,3,2,3,1,32,2002
651078,12,3,0,3,1,32,2205
651078,13,3,0,3,1,33,2306
651078,14,3,1,3,1,33,2563
651078,15,3,1,3,1,34,2768
651078,16,3,0,3,1,34,2933
651079,1,5,0,4,1,23,420
651079,2,5,0,4,1,23,420
651079,3,5,1,4,1,23,420
651079,4,5,0,4,1,24,811
651079,6,0,1,4,1,25,1080
651079,7,0,0,4,1,26,1357
651079,8,0,0,4,1,26,1399
651079,9,0,1,4,1,27,1716
651081,1,1,0,4,1,31,433
651081,2,1,0,4,1,31,433
651081,3,1,0,4,1,32,573
651081,4,1,0,4,1,32,755
651081,5,1,2,4,1,33,854
651081,6,1,0,4,1,33,1105
651081,7,1,5,4,1,34,1295
651081,8,1,0,4,1,34,1390
651081,9,1,0,4,1,35,1719
651081,10,1,0,4,1,35,1828
653629,1,1,0,4,1,30,421
653629,2,1,3,4,1,30,421
653629,3,1,2,4,1,30,469
653629,4,1,1,4,1,31,644
653629,5,1,0,4,1,31,644
653629,7,3,0,4,1,33,1329
653629,8,3,0,4,1,33,1375
653629,9,3,0,4,1,33,1375
653629,10,3,1,4,1,33,1375
653629,11,3,1,4,1,35,2037
653629,12,3,1,4,1,35,2164
653629,13,3,0,4,1,35,2291
653629,14,3,0,4,1,36,2602
653629,15,3,0,4,1,36,2602
653629,16,3,0,4,1,37,2882
653629,17,3,0,4,1,37,2882
653630,2,5,0,4,1,43,457
653630,3,5,1,4,1,44,621
653630,4,5,0,4,1,44,789
653630,5,5,0,4,1,44,822
653630,6,5,1,4,1,44,822
653630,7,5,2,4,1,44,822
653630,8,5,0,4,1,46,1497
653630,9,5,0,4,1,46,1497
653630,10,5,0,4,1,47,1813
653630,11,5,0,4,1,47,1927
653630,12,5,0,4,1,48,2131
653630,13,5,0,4,1,48,2291
653630,14,5,0,4,1,49,2564
653630,15,5,0,4,1,49,2564
653630,16,5,0,4,1,50,2871
653631,1,2,0,4,1,31,405
653631,2,2,0,4,1,31,405
653631,3,2,1,4,1,31,469
653631,4,2,0,4,1,31,644
653631,5,2,2,4,1,32,824
653633,2,2,0,4,1,28,457
653633,3,2,0,4,1,28,614
653633,5,1,0,4,1,29,883
653633,6,1,5,4,1,29,883
653633,7,1,1,4,1,30,1279
653633,8,1,1,4,1,30,1375
653633,13,2,0,4,1,33,2394
653633,15,3,1,4,1,34,2770
653634,2,1,0,4,1,23,457
653634,3,1,1,4,1,23,457
653634,4,1,1,4,1,24,699
653634,5,1,0,4,1,24,952
653634,6,1,0,4,1,24,952
653634,7,1,1,4,1,24,952
653637,2,2,1,4,1,24,457
653637,3,2,1,4,1,24,470
653637,4,2,3,4,1,24,692
653637,5,2,0,4,1,24,692
653637,7,5,3,4,1,26,1247
653643,2,2,0,4,1,25,457
653643,3,2,3,4,1,25,470
653643,4,2,1,4,1,25,644
653643,5,2,0,4,1,25,644
653643,7,5,1,4,1,27,1187
660929,10,5,2,4,1,30,337
660929,12,7,0,4,1,31,608
660929,13,7,0,4,1,31,738
660929,14,7,1,4,1,32,920
660929,15,7,0,4,1,32,1086
660929,16,7,0,4,1,33,1283
660929,17,7,0,4,1,33,1458
661312,2,0,0,4,1,23,411
661312,3,0,0,4,1,23,460
661312,4,0,0,4,1,24,598
661312,5,0,3,4,1,24,776
661313,2,2,1,1,1,23,411
664196,1,3,0,4,1,32,344
664196,2,3,0,4,1,32,344
664196,3,3,1,4,1,32,421
664196,4,3,3,4,1,33,700
664196,5,3,0,4,1,33,700
664196,7,6,1,4,1,34,1263
664196,8,6,2,4,1,35,1339
664196,9,6,0,4,1,35,1524
664196,13,6,2,4,1,37,2367
664196,15,7,0,4,1,38,2593
664196,16,7,0,4,1,39,2861
664196,17,7,0,4,1,39,3083
665894,2,1,0,3,1,33,381
665894,3,1,0,3,1,33,406
665894,4,1,0,3,1,33,658
665894,5,1,0,3,1,34,784
665894,7,6,0,3,1,35,1252
665894,8,6,0,3,1,35,1324
665894,15,0,0,3,1,39,2666
665894,16,0,0,3,1,39,2808
665896,2,0,4,4,1,33,382
665896,3,0,0,4,1,33,406
665896,4,0,0,4,1,34,622
665896,5,0,0,4,1,34,622
665896,7,5,0,4,1,35,1111
665896,8,5,0,4,1,36,1299
665896,9,5,0,4,1,37,1635
665896,10,5,0,4,1,37,1635
665896,11,5,0,4,1,37,1851
665896,12,5,0,4,1,38,2003
665896,13,5,0,4,1,39,2281
665896,14,5,0,4,1,39,2488
665896,15,5,0,4,1,39,2572
665896,16,5,0,4,1,40,2842
665899,2,2,0,4,1,30,381
665899,3,2,0,4,1,30,406
665899,4,2,0,4,1,31,568
665899,6,0,1,4,1,32,972
665899,7,0,0,4,1,32,972
665899,8,0,2,4,1,33,1299
665899,9,0,0,4,1,33,1299
665899,10,0,0,4,1,34,1798
665899,11,0,0,4,1,34,1856
668411,2,1,4,4,1,24,366
668411,3,1,0,4,1,24,390
668411,4,1,1,4,1,25,552
668411,5,1,0,4,1,25,730
668411,7,0,0,4,1,26,1096
668411,8,0,0,4,1,27,1283
668411,9,0,0,4,1,27,1619
668411,10,0,0,4,1,27,1619
668411,11,0,0,4,1,28,1835
668411,12,0,0,4,1,28,1986
668411,13,0,0,4,1,29,2199
668411,14,0,0,4,1,30,2472
668411,15,0,1,4,1,30,2564
668411,16,0,0,4,1,31,2779
668412,2,0,3,4,1,24,365
668412,3,0,2,4,1,25,390
668412,4,0,0,4,1,25,607
668412,5,0,0,4,1,25,607
668412,7,1,2,4,1,26,1095
668412,8,1,0,4,1,27,1436
668412,9,1,2,4,1,27,1461
668412,10,1,0,4,1,27,1461
668412,12,7,1,4,1,29,2065
668412,13,7,3,4,1,29,2199
668412,14,7,2,4,1,30,2472
668412,15,7,2,4,1,30,2472
668412,16,7,2,4,1,31,2777
668412,17,7,0,4,1,31,2777
668413,2,1,1,4,1,25,365
668413,3,1,2,4,1,26,390
668413,4,1,3,4,1,26,669
668414,2,3,1,4,1,34,366
668414,3,3,0,4,1,34,390
668414,4,3,0,4,1,34,606
668414,5,3,0,4,1,35,730
668414,7,1,0,4,1,36,1095
668414,8,1,0,4,1,36,1283
668414,9,1,0,4,1,36,1283
668414,10,1,0,4,1,36,1283
668414,11,1,3,4,1,38,1835
668414,12,1,0,4,1,38,2037
668414,13,1,2,4,1,39,2199
668414,14,1,0,4,1,39,2472
668414,15,1,2,4,1,39,2472
668415,2,4,1,4,1,23,366
668415,3,4,0,4,1,23,390
668415,4,4,2,4,1,24,629
668415,5,4,1,4,1,24,791
668415,7,1,4,4,1,25,1096
668415,8,1,0,4,1,26,1283
668415,9,1,0,4,1,26,1461
668415,10,1,0,4,1,26,1461
668415,11,1,2,4,1,27,1877
668415,13,2,0,4,1,28,2314
668415,14,2,3,4,1,29,2403
668415,15,2,0,4,1,29,2606
668415,16,2,0,4,1,30,2744
668415,17,2,0,4,1,30,2744
668418,2,2,0,1,1,26,365
668418,3,2,0,1,1,27,390
668418,4,2,1,1,1,27,552
668418,5,2,1,1,1,28,886
668418,7,0,0,1,1,29,1216
668418,12,0,0,1,1,31,2069
668418,13,0,0,1,1,32,2313
668419,1,5,0,4,0,33,340
668419,2,5,0,4,0,33,340
668419,3,5,0,4,0,34,532
668419,4,5,0,4,0,34,552
668420,2,3,0,4,1,22,365
668420,3,3,1,4,1,23,436
668421,2,3,0,4,1,31,366
668421,3,3,1,4,1,31,391
668421,4,3,2,4,1,32,552
668421,5,3,1,4,1,32,774
668421,7,2,1,4,1,33,1104
668421,8,2,1,4,1,34,1283
668421,9,2,1,4,1,35,1614
668421,10,2,0,4,1,35,1642
668421,12,5,0,4,1,36,2065
668421,13,5,0,4,1,36,2199
668421,14,5,0,4,1,37,2472
668421,15,5,0,4,1,37,2472
668421,16,5,0,4,1,38,2780
668422,2,3,0,4,1,42,365
668422,3,3,1,4,1,42,390
668422,4,3,0,4,1,43,592
668422,5,3,0,4,1,44,815
668422,7,6,3,4,1,45,1250
668422,11,6,1,4,1,46,1835
668422,12,6,2,4,1,47,2038
668422,13,6,0,4,1,48,2322
668422,14,6,0,4,1,48,2478
668422,15,6,3,4,1,49,2696
672460,1,1,0,4,1,24,321
672460,2,1,0,4,1,24,321
672460,3,1,3,4,1,25,375
672460,4,1,1,4,1,25,591
672460,5,1,0,4,1,25,715
672460,6,1,1,4,1,25,715
672460,7,1,2,4,1,26,1080
672460,8,1,0,4,1,27,1268
672460,9,1,0,4,1,28,1604
672460,10,1,0,4,1,28,1604
672460,11,1,0,4,1,29,1820
672460,13,6,1,4,1,30,2230
672460,15,5,0,4,1,31,2591
672460,16,5,0,4,1,31,2729
672460,17,5,0,4,1,31,2729
674297,2,5,0,4,0,26,334
674297,4,2,2,4,0,26,521
674297,5,2,1,4,0,26,521
674297,6,2,0,4,0,26,521
674297,7,2,1,4,0,26,521
674297,8,2,2,4,0,28,1252
674297,9,2,0,4,0,29,1588
674297,10,2,1,4,0,29,1588
674298,1,1,0,4,1,25,303
674298,2,1,4,4,1,25,303
674298,3,1,0,4,1,26,370
674298,4,1,4,4,1,26,575
674298,5,1,0,4,1,27,715
674298,6,1,1,4,1,27,715
674298,7,1,0,4,1,28,1066
674298,8,1,0,4,1,28,1341
674298,9,1,0,4,1,29,1430
674298,10,1,0,4,1,29,1761
674298,13,4,0,4,1,31,2214
674298,15,0,0,4,1,32,2578
674298,16,0,0,4,1,32,2713
674298,17,0,0,4,1,32,2713
674301,1,5,0,4,1,31,303
674301,2,5,0,4,1,31,303
674301,3,5,0,4,1,31,393
674301,4,5,2,4,1,31,521
674301,5,5,0,4,1,32,829
674301,7,3,1,4,1,33,1066
674301,11,6,0,4,1,35,1804
674301,12,6,0,4,1,36,2065
674301,13,6,0,4,1,36,2168
674301,14,6,1,4,1,37,2441
674301,15,6,1,4,1,37,2441
674301,16,6,2,4,1,37,2713
676823,2,0,2,1,1,27,319
676823,3,0,2,1,1,27,344
676823,4,0,2,1,1,28,560
676823,5,0,0,1,1,29,810
676823,7,1,0,1,1,29,1044
676824,2,5,1,4,1,24,319
676824,3,5,1,4,1,25,344
676824,4,5,0,4,1,25,623
676824,5,5,1,4,1,25,623
676824,7,3,1,4,1,26,1051
676824,9,0,1,4,1,28,1573
676824,10,0,1,4,1,28,1639
676824,12,2,0,4,1,29,2114
676824,13,2,0,4,1,29,2153
676825,2,5,0,4,1,24,320
676825,3,5,0,4,1,24,344
676825,4,5,0,4,1,25,561
676825,5,5,0,4,1,25,561
676825,7,1,0,4,1,27,1155
676825,8,1,0,4,1,27,1355
676825,9,1,0,4,1,28,1573
676825,10,1,0,4,1,28,1746
676825,12,7,1,4,1,29,2019
676825,13,7,0,4,1,30,2237
676827,2,0,2,4,1,26,319
676827,3,0,1,4,1,26,344
676827,4,0,1,4,1,27,560
676827,5,0,0,4,1,27,784
676827,7,2,0,4,1,28,1190
676827,8,2,1,4,1,29,1384
676827,9,2,0,4,1,29,1415
676827,10,2,0,4,1,29,1415
676827,12,5,0,4,1,31,2019
676827,13,5,0,4,1,31,2289
676827,14,5,0,4,1,32,2427
676827,15,5,0,4,1,32,2520
676827,16,5,1,4,1,33,2733
676827,17,5,0,4,1,33,2733
676828,2,2,0,1,1,40,319
676828,3,2,1,1,1,40,345
676828,4,2,0,1,1,40,506
676828,5,2,0,1,1,41,686
676828,7,1,3,1,1,42,1049
676828,8,1,2,1,1,42,1237
676828,9,1,1,1,1,43,1415
676828,10,1,3,1,1,43,1415
676828,12,7,1,1,1,45,2096
676828,13,7,0,1,1,45,2153
676828,14,7,2,1,1,46,2427
676828,15,7,1,1,1,46,2427
676828,16,7,0,1,1,47,2733
676829,2,4,1,4,1,36,319
676829,3,4,4,4,1,37,345
676829,4,4,0,4,1,37,560
676829,5,4,1,4,1,38,753
676829,7,1,2,4,1,39,1141
676829,8,1,0,4,1,39,1237
676829,9,1,3,4,1,40,1531
676829,10,1,0,4,1,40,1715
676829,11,1,3,4,1,40,1789
676829,12,1,2,4,1,41,2010
676829,13,1,0,4,1,41,2153
676829,14,1,0,4,1,42,2426
676829,15,1,1,4,1,42,2426
676829,16,1,0,4,1,43,2733
676829,17,1,0,4,1,43,2733
676831,1,0,0,4,1,27,283
676831,2,0,0,4,1,27,283
676831,3,0,1,4,1,27,345
676831,4,0,1,4,1,27,506
676831,5,0,3,4,1,28,840
676831,7,6,0,4,1,29,1190
676831,8,6,0,4,1,30,1332
676831,11,6,0,4,1,31,136
676831,12,6,0,4,1,32,428
676831,13,6,0,4,1,32,495
676831,14,6,0,4,1,32,738
676831,15,6,1,4,1,33,864
676832,2,0,1,4,1,24,319
676832,3,0,0,4,1,24,448
676832,4,0,1,4,1,25,560
676832,5,0,0,4,1,25,560
676832,7,1,0,4,1,26,1211
676832,8,1,0,4,1,27,1237
676832,9,1,0,4,1,27,1415
676832,10,1,0,4,1,27,1415
676832,11,1,0,4,1,28,1789
676832,12,1,0,4,1,29,2114
676832,13,1,1,4,1,29,2280
676832,14,1,0,4,1,30,2426
676832,15,1,0,4,1,30,2426
676832,16,1,0,4,1,31,2733
676832,17,1,0,4,1,31,2733
676833,2,3,0,4,1,31,320
676833,3,3,1,4,1,31,473
676833,4,3,0,4,1,31,560
676833,5,3,0,4,1,31,560
676833,7,1,1,4,1,33,1051
676833,8,1,1,4,1,33,1374
676833,9,1,0,4,1,33,1374
676833,10,1,2,4,1,33,1374
676834,2,4,0,4,1,23,320
676834,3,4,2,4,1,23,345
676834,5,5,1,4,1,25,840
676834,6,5,0,4,1,25,840
676834,7,5,1,4,1,26,1211
676834,9,0,0,4,1,27,1573
676834,10,0,0,4,1,27,1573
676834,12,5,0,4,1,28,2020
676834,13,5,1,4,1,28,2153
676834,14,5,0,4,1,29,2427
676834,15,5,0,4,1,30,2639
676834,16,5,0,4,1,30,2809
676834,17,5,7,4,1,30,2899
676835,2,0,1,1,1,28,319
676835,3,0,2,1,1,28,447
676835,4,0,2,1,1,28,607
676835,6,1,1,1,1,29,907
676835,7,1,0,1,1,29,907
676835,8,1,0,1,1,30,1237
676836,2,3,0,4,1,25,320
676836,3,3,1,4,1,26,420
676836,4,3,0,4,1,26,609
676836,5,3,0,4,1,26,715
676836,13,1,0,4,1,31,2220
676836,15,3,1,4,1,32,2632
676836,16,3,0,4,1,32,2698
676836,17,3,0,4,1,32,2884
676838,2,5,2,4,1,29,319
676838,3,5,1,4,1,29,345
676838,5,3,1,4,1,30,684
676838,6,3,0,4,1,30,684
676838,7,3,3,4,1,30,684
676838,8,3,0,4,1,31,1237
676838,9,3,0,4,1,32,1464
676838,10,3,0,4,1,33,1704
676838,12,7,0,4,1,34,2019
676838,13,7,0,4,1,34,2153
676838,14,7,0,4,1,35,2426
676838,16,2,1,4,1,36,2751
676838,17,2,0,4,1,36,2751
685924,2,4,1,4,1,36,260
685924,3,4,4,4,1,37,379
685924,4,4,3,4,1,37,585
685924,5,4,3,4,1,38,732
685924,7,3,1,4,1,39,1033
685924,8,3,2,4,1,39,1332
685924,9,3,2,4,1,40,1468
685924,10,3,1,4,1,40,1551
685924,11,3,0,4,1,41,1743
685924,12,3,8,4,1,41,2055
685924,13,3,0,4,1,42,2094
685924,15,4,0,4,1,43,2583
685924,16,4,0,4,1,43,2680
687809,2,2,0,4,1,24,245
687809,3,2,1,4,1,24,364
687809,4,2,1,4,1,24,514
687809,5,2,0,4,1,25,761
687809,7,6,2,4,1,26,1116
687809,11,6,0,4,1,28,1737
687809,12,6,0,4,1,29,2012
687809,13,6,0,4,1,29,2079
687809,14,6,0,4,1,29,2353
687811,2,0,0,4,1,27,246
687811,3,0,0,4,1,28,364
687811,4,0,2,4,1,28,471
687811,5,0,4,4,1,28,471
687811,7,3,1,4,1,30,1018
687811,8,3,0,4,1,30,1316
687811,9,3,1,4,1,30,1345
687811,10,3,0,4,1,31,1653
687811,11,3,0,4,1,31,1716
687811,12,3,1,4,1,32,1917
687811,13,3,1,4,1,32,2102
687811,14,3,0,4,1,33,2353
687811,15,3,0,4,1,33,2353
687811,16,3,0,4,1,34,2657
687812,2,2,3,4,1,30,245
687812,3,2,3,4,1,31,364
687812,5,5,0,4,1,31,615
687812,6,5,0,4,1,31,615
687812,7,5,3,4,1,31,615
687812,8,5,1,4,1,33,1163
687812,9,5,0,4,1,34,1499
687812,10,5,0,4,1,34,1672
687812,11,5,0,4,1,35,1839
687812,12,5,1,4,1,35,1973
687812,13,5,0,4,1,36,2204
687815,2,1,0,4,1,51,245
687815,3,1,1,4,1,51,364
687815,4,1,0,4,1,51,432
687815,5,1,1,4,1,52,615
687815,7,0,0,4,1,53,1071
687816,2,2,0,4,1,24,245
687816,3,2,2,4,1,24,374
687816,5,5,0,4,1,25,615
687816,6,5,1,4,1,25,615
687816,7,5,1,4,1,26,1139
687816,8,5,1,4,1,26,1188
687816,9,5,1,4,1,26,1188
687816,10,5,0,4,1,26,1188
687816,11,5,5,4,1,28,1839
687819,2,4,0,4,1,26,246
687819,3,4,0,4,1,26,364
687819,4,4,5,4,1,26,432
687819,5,4,1,4,1,27,616
687819,6,4,2,4,1,27,616
687819,7,4,0,4,1,28,975
687820,2,2,0,4,1,29,245
687820,3,2,1,4,1,30,364
687820,4,2,2,4,1,30,498
687820,6,3,2,4,1,31,911
687820,7,3,1,4,1,31,911
687820,8,3,2,4,1,32,1163
687820,9,3,3,4,1,33,1445
687820,10,3,1,4,1,33,1445
687820,11,3,2,4,1,33,1715
687821,2,3,1,1,1,34,245
687821,3,3,0,1,1,34,364
687821,4,3,1,1,1,35,432
687821,5,3,0,1,1,35,714
687821,11,6,0,1,1,38,1715
687822,2,5,0,4,1,27,245
687822,3,5,1,4,1,28,364
687822,4,5,0,4,1,28,432
687822,5,5,1,4,1,28,610
687822,7,2,0,4,1,29,1066
687822,8,2,1,4,1,30,1286
687822,9,2,3,4,1,30,1341
687822,10,2,1,4,1,30,1341
687822,12,5,3,4,1,32,1945
687822,13,5,1,4,1,32,2079
687822,14,5,0,4,1,33,2353
687822,15,5,4,4,1,33,2353
690942,2,0,1,4,1,23,230
690942,3,0,2,4,1,24,349
690942,5,2,2,4,1,24,595
690942,6,2,2,4,1,24,595
690942,7,2,1,4,1,26,1117
690942,8,2,2,4,1,26,1148
690942,9,2,0,4,1,27,1484
